vте™Ѕ·т‚т<ъИ%яј·т‚т<ъИќј·у‚т<ъИ%яOДюWvтб™Дцiюvтa™цёЄaura2:98||Light:203|

ra2:106||Light:219|

|Temperatura1:-1000.00||Temperatura2:102||Light:211|
|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:80||Light:168|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:74||Light:152|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:74||Light:155|

|Temperatura1:-1000.00||Temperatura2:78||Light:164|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:74||Light:152|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:167|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:70||Light:145|

|Temperatura1:-1000.00||Temperatura2:73||Light:153|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:70||Light:147|

|Temperatura1:-1000.00||Temperatura2:67||Light:139|

|Temperatura1:-1000.00||Temperatura2:69||Light:143|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:73||Light:154|

|Temperatura1:-1000.00||Temperatura2:71||Light:147|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:67||Light:138|

|Temperatura1:-1000.00||Temperatura2:66||Light:139|

|Temperatura1:-1000.00||Temperatura2:73||Light:153|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:69||Light:143|

|Temperatura1:-1000.00||Temperatura2:66||Light:136|

|Temperatura1:-1000.00||Temperatura2:66||Light:138|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:73||Light:153|

|Temperatura1:-1000.00||Temperatura2:73||Light:153|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:69||Light:142|

|Temperatura1:-1000.00||Temperatura2:68||Light:142|

|Temperatura1:-1000.00||Temperatura2:73||Light:153|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:68||Light:140|

|Temperatura1:-1000.00||Temperatura2:69||Light:142|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:74||Light:155|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:75||Light:158|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:69||Light:142|

|Temperatura1:-1000.00||Temperatura2:69||Light:145|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:75||Light:157|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:70||Light:144|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:70||Light:147|

|Temperatura1:-1000.00||Temperatura2:74||Light:156|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:68||Light:142|

|Temperatura1:-1000.00||Temperatura2:64||Light:132|

|Temperatura1:-1000.00||Temperatura2:69||Light:143|

|Temperatura1:-1000.00||Temperatura2:73||Light:153|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:70||Light:145|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:67||Light:138|

|Temperatura1:-1000.00||Temperatura2:69||Light:145|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:64||Light:133|

|Temperatura1:-1000.00||Temperatura2:63||Light:130|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:70||Light:147|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:68||Light:142|

|Temperatura1:-1000.00||Temperatura2:63||Light:130|

|Temperatura1:-1000.00||Temperatura2:64||Light:134|

|Temperatura1:-1000.00||Temperatura2:68||Light:142|

|Temperatura1:-1000.00||Temperatura2:70||Light:146|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:64||Light:132|

|Temperatura1:-1000.00||Temperatura2:63||Light:130|

|Temperatura1:-1000.00||Temperatura2:65||Light:137|

|Temperatura1:-1000.00||Temperatura2:70||Light:148|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:68||Light:143|

|Temperatura1:-1000.00||Temperatura2:64||Light:132|

|Temperatura1:-1000.00||Temperatura2:65||Light:136|

|Temperatura1:-1000.00||Temperatura2:69||Light:145|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:66||Light:138|

|Temperatura1:-1000.00||Temperatura2:64||Light:133|

|Temperatura1:-1000.00||Temperatura2:66||Light:138|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:70||Light:146|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:70||Light:148|

|Temperatura1:-1000.00||Temperatura2:72||Light:152|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:65||Light:136|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:70||Light:145|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:67||Light:139|

|Temperatura1:-1000.00||Temperatura2:69||Light:145|

|Temperatura1:-1000.00||Temperatura2:72||Light:152|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:67||Light:141|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:70||Light:147|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:67||Light:139|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:66||Light:136|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:70||Light:146|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:68||Light:143|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:66||Light:136|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:70||Light:146|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:66||Light:136|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:72||Light:152|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:69||Light:145|

|Temperatura1:-1000.00||Temperatura2:65||Light:133|

|Temperatura1:-1000.00||Temperatura2:62||Light:129|

|Temperatura1:-1000.00||Temperatura2:69||Light:143|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:67||Light:139|

|Temperatura1:-1000.00||Temperatura2:63||Light:130|

|Temperatura1:-1000.00||Temperatura2:67||Light:139|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:70||Light:145|

|Temperatura1:-1000.00||Temperatura2:64||Light:132|

|Temperatura1:-1000.00||Temperatura2:66||Light:138|

|Temperatura1:-1000.00||Temperatura2:70||Light:146|

|Temperatura1:-1000.00||Temperatura2:72||Light:152|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:67||Light:138|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:67||Light:137|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:70||Light:146|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:67||Light:138|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:68||Light:142|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:68||Light:143|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:71||Light:147|

|Temperatura1:-1000.00||Temperatura2:69||Light:143|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:71||Light:150|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:72||Light:152|

|Temperatura1:-1000.00||Temperatura2:67||Light:139|

|Temperatura1:-1000.00||Temperatura2:67||Light:139|

|Temperatura1:-1000.00||Temperatura2:70||Light:147|

|Temperatura1:-1000.00||Temperatura2:73||Light:153|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:66||Light:136|

|Temperatura1:-1000.00||Temperatura2:64||Light:132|

|Temperatura1:-1000.00||Temperatura2:68||Light:142|

|Temperatura1:-1000.00||Temperatura2:73||Light:153|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:66||Light:136|

|Temperatura1:-1000.00||Temperatura2:68||Light:142|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:72||Light:152|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:68||Light:140|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:70||Light:145|

|Temperatura1:-1000.00||Temperatura2:74||Light:155|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:70||Light:145|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:70||Light:145|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:66||Light:136|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:66||Light:135|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:68||Light:142|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:69||Light:145|

|Temperatura1:-1000.00||Temperatura2:65||Light:134|

|Temperatura1:-1000.00||Temperatura2:64||Light:133|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:69||Light:146|

|Temperatura1:-1000.00||Temperatura2:70||Light:147|

|Temperatura1:-1000.00||Temperatura2:68||Light:144|

|Temperatura1:-1000.00||Temperatura2:64||Light:131|

|Temperatura1:-1000.00||Temperatura2:64||Light:133|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:70||Light:147|

|Temperatura1:-1000.00||Temperatura2:71||Light:147|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:64||Light:132|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:69||Light:143|

|Temperatura1:-1000.00||Temperatura2:65||Light:134|

|Temperatura1:-1000.00||Temperatura2:67||Light:139|

|Temperatura1:-1000.00||Temperatura2:70||Light:146|

|Temperatura1:-1000.00||Temperatura2:71||Light:150|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:66||Light:138|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:71||Light:150|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:68||Light:141|

|Temperatura1:-1000.00||Temperatura2:62||Light:129|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:69||Light:145|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:66||Light:136|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:71||Light:150|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:65||Light:134|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:71||Light:147|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:71||Light:148|

|Temperatura1:-1000.00||Temperatura2:66||Light:137|

|Temperatura1:-1000.00||Temperatura2:65||Light:135|

|Temperatura1:-1000.00||Temperatura2:68||Light:142|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:70||Light:146|

|Temperatura1:-1000.00||Temperatura2:63||Light:131|

|Temperatura1:-1000.00||Temperatura2:64||Light:133|

|Temperatura1:-1000.00||Temperatura2:69||Light:145|

|Temperatura1:-1000.00||Temperatura2:71||Light:150|

|Temperatura1:-1000.00||Temperatura2:70||Light:147|

|Temperatura1:-1000.00||Temperatura2:66||Light:136|

|Temperatura1:-1000.00||Temperatura2:65||Light:134|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:71||Light:150|

|Temperatura1:-1000.00||Temperatura2:71||Light:149|

|Temperatura1:-1000.00||Temperatura2:69||Light:144|

|Temperatura1:-1000.00||Temperatura2:64||Light:132|

|Temperatura1:-1000.00||Temperatura2:67||Light:140|

|Temperatura1:-1000.00||Temperatura2:72||Light:151|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:69||Light:143|

|Temperatura1:-1000.00||Temperatura2:67||Light:139|

|Temperatura1:-1000.00||Temperatura2:70||Light:145|

|Temperatura1:-1000.00||Temperatura2:75||Light:157|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:72||Light:150|

|Temperatura1:-1000.00||Temperatura2:68||Light:140|

|Temperatura1:-1000.00||Temperatura2:70||Light:145|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:75||Light:158|

|Temperatura1:-1000.00||Temperatura2:73||Light:153|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:76||Light:159|

|Temperatura1:-1000.00||Temperatura2:71||Light:147|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:75||Light:153|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:80||Light:168|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:74||Light:152|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:159|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:167|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

